x  Att_CNN3
8600  0.062380023300647736
8700  0.04636603593826294
8800  0.12254080176353455
8900  0.09079143404960632
9000  0.057093363255262375
9100  0.0813068374991417
9200  0.07617559283971786
9300  0.02033228985965252
9400  0.0795314759016037
9500  0.04217030107975006
9600  0.109047532081604
9700  0.1986803412437439
9800  0.034567829221487045
9900  0.15375922620296478
10000  0.0257317665964365
10100  0.01564008742570877
10200  0.13403144478797913
10300  0.25878655910491943
10400  0.0858425423502922
10500  0.2081027328968048
10600  0.10501407831907272
10700  0.1063581109046936
10800  0.008411153219640255
10900  0.14100924134254456
11000  0.09924586862325668
11100  0.12215445190668106
11200  0.048821404576301575
11300  0.1767965406179428
11400  0.020407354459166527
11500  0.009367473423480988
11600  0.02853154018521309
11700  0.016350623220205307
11800  0.12254391610622406
11900  0.005075259134173393
12000  0.10770416259765625
12100  0.0213482603430748
12200  0.07206496596336365
12300  0.25052404403686523
12400  0.1431986689567566
12500  0.019342105835676193
12600  0.17937031388282776
12700  0.09968402236700058
12800  0.12971164286136627
12900  0.07715447247028351
13000  0.031275130808353424
13100  0.04945988953113556
13200  0.1609567105770111
13300  0.09879729151725769
13400  0.03956199064850807
13500  0.006892316043376923
13600  0.10673915594816208
13700  0.007647150661796331
13800  0.22228428721427917
13900  0.02570151537656784
14000  0.032502274960279465
14100  0.01166765671223402
14200  0.01843748800456524
14300  0.031769998371601105
14400  0.055588170886039734
14500  0.03386702388525009
14600  0.004453298635780811
14700  0.10869661718606949
14800  0.04105452075600624
14900  0.01830589957535267
15000  0.04631393402814865
15100  0.004834237042814493
15200  0.0495610237121582
15300  0.09629936516284943
15400  0.013201547786593437
15500  0.09974365681409836
15600  0.16620013117790222
15700  0.060511212795972824
15800  0.08552396297454834
15900  0.143191397190094
16000  0.057234130799770355
16100  0.01990259811282158
16200  0.05515078827738762
16300  0.03580699861049652
16400  0.03523705527186394
16500  0.007165387738496065
16600  0.15107721090316772
16700  0.011960494332015514
16800  0.002696922281756997
16900  0.02071058563888073
17000  0.04973171651363373
17100  0.024309393018484116
17200  0.015103270299732685
17300  0.29921042919158936
17400  0.0692453533411026
17500  0.05492502450942993
17600  0.015756089240312576
17700  0.05378878861665726
17800  0.04818812757730484
17900  0.04843180626630783
18000  0.10144848376512527
18100  0.003063894808292389
18200  0.11663848161697388
18300  0.0381535142660141
18400  0.06516309082508087
18500  0.0647267997264862
18600  0.011520705185830593
18700  0.03721502795815468
18800  0.06512907147407532
18900  0.013225981965661049
19000  0.23198841512203217
19100  0.02509080246090889
19200  0.112380750477314
19300  0.010305177420377731
19400  0.007986392825841904
19500  0.13550980389118195
19600  0.07464450597763062
19700  0.06269143521785736
19800  0.06423597782850266
19900  0.16162098944187164
20000  0.11231072247028351
20100  0.09115874767303467
20200  0.02282305620610714
20300  0.004922701511532068
20400  0.029237093403935432
20500  0.023395393043756485
20600  0.034382931888103485
20700  0.021673865616321564
20800  0.1820797175168991
20900  0.15836191177368164
21000  0.021838098764419556
21100  0.06195451691746712
21200  0.026392368599772453
21300  0.10713081061840057
21400  0.006243059877306223
21500  0.006686994340270758
21600  0.027815040200948715
21700  0.02470768615603447
21800  0.004194231703877449
21900  0.03533360734581947
22000  0.003062809817492962
22100  0.03607612103223801
22200  0.03927125409245491
22300  0.10720974206924438
22400  0.050786565989255905
22500  0.10229630768299103
22600  0.06235569342970848
22700  0.12281496822834015
22800  0.038347192108631134
22900  0.040125783532857895
23000  0.005388640332967043
23100  0.0028526391834020615
23200  0.002176688751205802
23300  0.03324483335018158
23400  0.006528839003294706
23500  0.00018179943435825408
23600  0.009413119405508041
23700  0.047123756259679794
23800  0.0023945202119648457
23900  0.009591931477189064
24000  0.02327117696404457
24100  0.013025229796767235
24200  0.007011232431977987
24300  0.04288393631577492
24400  0.0018662897637113929
24500  0.0013109241845086217
24600  0.00733086746186018
24700  0.05096221715211868
24800  0.024104807525873184
24900  0.001991653349250555
25000  0.0017728428356349468
25100  0.010384640656411648
25200  0.03514064475893974
25300  0.030072437599301338
25400  0.002129598520696163
25500  0.01940898783504963
25600  0.08044855296611786
25700  0.02196653187274933
25800  0.0013855777215212584
25900  0.0038855518214404583
26000  0.006579093635082245
26100  0.004531362093985081
26200  0.0057948287576437
26300  0.013605630025267601
26400  0.28585943579673767
26500  0.004853858612477779
26600  0.020258763805031776
26700  0.008454080671072006
26800  0.014005158096551895
26900  0.007339432369917631
27000  0.010577378794550896
27100  0.042945049703121185
27200  0.014308001846075058
27300  0.09087724983692169
27400  0.05008133128285408
27500  0.0493188239634037
27600  0.02106855809688568
27700  0.0020916166249662638
27800  0.0502636693418026
27900  0.03181582689285278
28000  0.004728337749838829
28100  0.004413648042827845
28200  0.004443388432264328
28300  0.007668919861316681
28400  0.1046026200056076
28500  0.06797602027654648
28600  0.000851274817250669
28700  0.004921006970107555
28800  0.04313032329082489
28900  0.0026573995128273964
29000  0.000778266170527786
29100  0.013579810038208961
29200  0.03429846465587616
29300  0.07455139607191086
29400  0.015624524094164371
29500  0.04460588097572327
29600  0.10418372601270676
29700  0.05919820815324783
29800  0.005981122143566608
29900  0.0851985365152359
30000  0.0413287989795208
30100  0.002241418231278658
30200  0.006246320437639952
30300  0.011404642835259438
30400  0.010592254810035229
30500  0.045190583914518356
30600  0.002583572641015053
30700  0.003966492600739002
30800  0.037595272064208984
30900  0.01954474486410618
31000  0.009212343022227287
31100  0.021456213667988777
31200  0.014885405078530312
31300  0.003896750509738922
31400  0.001123150810599327
31500  0.021528352051973343
31600  0.01791422627866268
31700  0.02576969377696514
31800  0.12439946830272675
31900  0.006613912992179394
32000  0.004642274230718613
32100  6.677317287540063e-05
32200  0.005312124267220497
32300  0.016889136284589767
32400  0.006326253991574049
32500  0.0009638144983910024
32600  0.07920215278863907
32700  0.005203599110245705
32800  0.023563209921121597
32900  0.0021449816413223743
33000  0.07486525177955627
33100  0.03365654498338699
33200  0.005322893615812063
33300  0.007240373641252518
33400  0.0006267593125812709
33500  0.0007929173298180103
33600  0.0058626155368983746
33700  0.0039786044508218765
33800  0.0009928371291607618
33900  0.026378817856311798
34000  0.00855475477874279
34100  0.07233981788158417
34200  0.000671285786665976
34300  0.0008622837485745549
34400  0.0025672949850559235
34500  0.0029193235095590353
34600  0.004647126886993647
34700  0.0006669622380286455
34800  0.005434915889054537
34900  0.0024429045151919127
35000  0.030599726364016533
35100  0.030170636251568794
35200  0.003114965744316578
35300  0.014071853831410408
35400  0.00030821762629784644
35500  0.001308319391682744
35600  0.01993195153772831
35700  0.002173274289816618
35800  0.004594139754772186
35900  0.01085891854017973
36000  0.09529842436313629
36100  0.006266321521252394
36200  0.04660313203930855
36300  0.022405629977583885
36400  8.336307655554265e-05
36500  0.006125684827566147
36600  0.0028427757788449526
36700  0.0019580472726374865
36800  0.004851933568716049
36900  0.08452833443880081
37000  0.0009112401749007404
37100  0.004450897686183453
37200  0.0007167233852669597
37300  0.030382942408323288
37400  0.03205382451415062
37500  0.0016479319892823696
37600  0.025627190247178078
37700  0.02839002199470997
37800  0.0025481213815510273
37900  0.006707063410431147
38000  0.00033181189792230725
38100  0.00027685315581038594
38200  0.014652370475232601
38300  0.0006448866333812475
38400  0.0002994998067151755
38500  0.005667153745889664
38600  0.0231498870998621
38700  0.015508267097175121
38800  0.00178015127312392
38900  0.0668896809220314
39000  0.07266628742218018
39100  0.001290342421270907
39200  0.00015997712034732103
39300  0.0298137366771698
39400  0.0006150120752863586
39500  0.0706786960363388
39600  0.00020897519425489008
39700  0.01028384082019329
39800  0.003858639393001795
39900  0.004621432162821293
40000  0.009785822592675686
40100  0.029288772493600845
40200  0.0026085805147886276
40300  0.014840768650174141
40400  0.0002236087020719424
40500  0.0006923096370883286
40600  0.05004466325044632
40700  0.014551068656146526
40800  0.0006773485220037401
40900  0.00024406281590927392
41000  0.000499136105645448
41100  0.0029635108076035976
41200  0.0013598463265225291
41300  0.001253148540854454
41400  0.03142527863383293
41500  0.015072399750351906
41600  0.0011840688530355692
41700  0.0021654623560607433
41800  0.006387713365256786
41900  0.009310858324170113
42000  0.02329062856733799
42100  0.0004393481067381799
42200  0.005134237930178642
42300  0.09710495173931122
42400  0.10788148641586304
42500  0.005099408328533173
42600  0.05562211573123932
42700  0.01804334484040737
42800  0.008867564611136913
42900  0.020151600241661072
43000  0.03100494109094143
43100  0.04449142888188362
43200  0.023526974022388458
43300  0.005998039618134499
43400  0.0024731787852942944
43500  0.09500943869352341
43600  0.04558781161904335
43700  0.002155016176402569
43800  0.05955691635608673
43900  4.1215636883862317e-05
44000  0.00020135556405875832
44100  0.04840460419654846
44200  0.013626255095005035
44300  0.016472473740577698
44400  0.04089821130037308
44500  0.0009441995061933994
44600  0.0009421357535757124
44700  0.009899423457682133
44800  0.018544355407357216
44900  0.002986846026033163
45000  0.037476107478141785
45100  5.395457992563024e-05
45200  0.00014672396355308592
45300  0.034541208297014236
45400  0.001080596586689353
45500  0.0015374650247395039
45600  0.028211014345288277
45700  0.007677732966840267
45800  0.001104565802961588
45900  0.007383040618151426
46000  0.030317531898617744
46100  0.006413627415895462
46200  0.09785635769367218
46300  0.0153962392359972
46400  0.001648515579290688
46500  0.08535121381282806
46600  0.004880751948803663
46700  0.05777037888765335
46800  0.0004788464866578579
46900  0.0007178284577094018
47000  0.10415666550397873
47100  0.008573494851589203
47200  0.04514826834201813
47300  0.007649778388440609
47400  0.009577294811606407
47500  0.003727377625182271
47600  0.0033712831791490316
47700  0.001160479267127812
47800  0.004213571548461914
47900  0.0024977857246994972
48000  0.0013137046480551362
48100  3.2388445106334984e-05
48200  0.0006935579003766179
48300  4.8250178224407136e-05
48400  0.0029304958879947662
48500  0.0009654266759753227
48600  0.04289281740784645
48700  0.0014680030290037394
48800  0.0004333104589022696
48900  0.0034073004499077797
49000  0.005128012038767338
49100  0.004500464536249638
49200  2.062744169961661e-05
49300  0.00011624718899838626
49400  0.025864671915769577
49500  0.0005240125465206802
49600  0.00024064471654128283
49700  0.09283669292926788
49800  0.046984024345874786
49900  0.0024285174440592527
50000  0.0012779285898432136
